HostName,Redshift,SNName,Type,Offset,Av,NUVmag,,umag,,gmag,,rmag,,imag,,zmag,,ymag,,Jmag,,Hmag,,Kmag,,W1mag,,W2mag,
KUG 1556+151,0.035658,2018djg,IIP,6,0.097,17.2659,0.0223,16.251,0.009,15.13070011,0.001574,14.62160015,0.001139,14.3817997,0.000493,14.25500011,0.001416,14.06849957,0.002719,14.467,0.075,13.713,0.076,13.351,0.067,12.023,0.024,11.799,0.023
CGCG 198-017,'---,2018dsv,Ia,6.145938195,0.193,18.5907,0.0657,17.541,0.02,15.60490036,0.001713,15.02900028,0.001169,14.62639999,0.000642,14.41209984,0.001436,14.18770027,0.003118,14.788,0.098,14.113,0.11,13.674,0.09,12.202,0.022,12.222,0.022
WISEA J023202.09+083530.7,0.030691,2018dv,Ia,21.2,0.321,---,---,---,---,15.47770023,0.001958,14.58759975,0.001071,14.10719967,0.000586,13.98779964,0.001027,13.57849979,0.00176,16.277,0.137,14.714,---,14.586,---,11.729,0.022,11.807,0.022
WISEA J151039.86+083417.8,0.044905,2018dyz,Ia,13.5,0.041,19.1386,0.0944,18.038,0.029,16.2772007,0.0033,15.64299965,0.002009,15.32820034,0.001661,15.14229965,0.002502,14.96570015,0.003535,15.099,0.088,14.494,0.112,14.151,0.094,13.237,0.025,13.196,0.03
WISEA J011205.13-690459.7,'---,2018dz,II,0.915724298,0.009,---,---,---,---,---,---,---,---,---,---,---,---,---,---,15.318,0.069,14.663,0.086,14.377,0.096,16.65,0.062,16.696,0.2
UGC 11216,'---,2018dzc,II,36.46898797,1.017,---,---,17.095,0.022,17.45639992,0.005586,14.82610035,0.001556,19.26189995,0.007694,16.62700081,0.006965,14.82149982,0.00336,15.96,0.177,15.501,0.199,15.023,0.165,13.363,0.028,13.334,0.032
WISEA J170222.61+574503.7,'---,2018dzr,Ia,1.44,0.021,---,---,---,---,20.58390045,0.033048999,19.93370056,0.027431,19.54100037,0.025334001,19.63879967,0.041448001,19.66729927,0.102130003,13.163,---,13.173,0.144,12.758,0.096,17.768,0.102,17.853,---
UGC 11873,0.02476,2018dzy,Ia,15.94517853,0.293,18.079,0.0592,16.811,0.014,15.4769001,0.002159,14.69089985,0.001158,14.40340042,0.000795,14.15369987,0.001861,13.94410038,0.003345,15.049,0.124,14.219,0.124,13.877,0.144,12.295,0.024,12.239,0.023
2MASX J16154858+1939440,0.030345,2018eak,Ia,18.5,0.105,21.7411,0.2956,18.483,0.048,16.95669937,0.004283,16.26569939,0.002593,15.91320038,0.002077,15.68309975,0.00413,15.53030014,0.007466,15.882,0.104,15.177,0.108,15.202,0.148,14.678,0.058,14.619,0.075
IC 1286,0.018486,2018eay,Ia-91T,10.09813257,0.173,16.8718,0.0248,---,---,15.17580032,0.00173,14.13549995,0.000884,13.6388998,0.000623,13.41489983,0.001552,13.44200039,0.002125,14.889,0.15,14.272,0.185,13.827,0.145,12.04,0.024,11.976,0.021
MCG +04-48-002,0.0139,2018ebk,Ia,10.54624277,---,---,---,---,---,15.80099964,0.001451,14.24359989,0.00072,13.79160023,0.00078,13.25279999,0.000843,12.99339962,0.001456,12.936,0.054,11.498,---,11.098,0.04,9.733,0.022,9.048,0.02
WISEA J213938.36+085641.0,'---,2018ebs,Ia,11.2,0.113,---,---,17.692,0.018,15.8657999,0.001333,15.13920021,0.000983,14.79990005,0.000645,14.53439999,0.001445,14.36359978,0.002622,15.152,---,15.522,0.217,14.949,0.136,12.304,0.023,12.346,0.024
WISEA J204153.06+641245.0,'---,2018ebt,Ic-BL,14.7,1.497,---,---,---,---,---,---,---,---,---,---,---,---,---,---,14.695,0.062,13.894,0.065,13.604,0.069,14.598,0.031,14.391,0.036
NGC 3256,0.009354,2018ec,Ic,9.012666839,0.545,---,---,---,---,---,---,---,---,---,---,---,---,---,---,12.059,0.109,11.212,0.143,10.382,0.074,8.333,0.021,7.543,0.02
2MFGC 10654,0.045998,2018ecd,Ia,17.1,0.305,---,---,---,---,18.55389977,0.012089,17.37400055,0.006169,17.3383007,0.00369,16.93700027,0.003583,16.51580048,0.007101,15.518,0.076,15.004,0.103,14.546,0.102,14.029,0.028,14.02,0.043
ESO 384- G 053,0.016168,2018ecf,II,40.37575474,0.213,---,---,---,---,---,---,---,---,---,---,---,---,---,---,12.759,0.083,12.258,0.107,11.67,0.069,10.403,0.023,10.471,0.02
CGCG 314-031,0.012175,2018ecj,II,7.1,0,17.3292,0.0327,16.022,0.007,16.18029976,0.001812,15.68159962,0.001828,14.14210033,0.000889,17.11429977,0.003362,13.78129959,0.002906,14.929,0.078,14.578,0.101,13.331,---,12.263,0.022,12.041,0.022
IC 1068,0.02796,2018edd,Ia,26.14151995,0.125,19.2325,0.1229,16.08,0.008,14.41849995,0.00096,13.59679985,0.000708,13.19089985,0.000491,12.85200024,0.000532,12.78950024,0.001023,13.034,0.071,12.25,0.063,11.833,0.062,10.909,0.022,10.97,0.02
CGCG 079-020,0.050338,2018edz,Ia,22.45370876,0.113,20.994,0.2627,17.287,0.018,15.59640026,0.001686,14.85000038,0.001236,14.24310017,0.00063,14.04440022,0.001197,13.81739998,0.002078,13.863,0.049,13.127,0.054,12.773,0.047,11.878,0.022,11.94,0.022
WISEA J133250.99+071811.2,'---,2018efm,Ia,31.08,0,21.3273,0.286,22.657,0.698,21.20669937,0.048969999,20.58009911,0.047781002,20.26930046,0.029022001,20.31949997,0.055509999,21.24169922,0.239903003,---,---,---,---,---,---,17.817,0.218,17.21,---
CGCG 076-016,0.02398,2018efn,Ia-91bg,3.3,0.029,20.3552,0.117,16.653,0.013,14.8071003,0.000943,14.10270023,0.000698,13.74499989,0.000462,13.48960018,0.000738,13.24419975,0.001206,13.591,0.082,12.876,0.101,12.377,0.064,11.515,0.023,11.608,0.021
WISEA J143118.57+211734.0,0.030089,2018elp,II,11,0.125,18.7623,0.0686,18.193,0.034,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,15.072,0.032,14.788,0.054
WISEA J154607.50+294359.2,0.031644,2018eml,Ia,5.4,0.077,18.7084,0.0481,18.289,0.039,17.07290077,0.008195,16.51009941,0.005237,16.47780037,0.004518,16.42860031,0.008118,16.4734993,0.012733,---,---,---,---,---,---,15.074,0.033,15.033,0.066
SDSS J144530.46+171529.6,'---,2018emy,Ia,1.08,0.005,---,---,21.203,0.378,21.99629974,0.099528998,21.26059914,0.068712004,21.24950027,0.076122999,20.75370026,0.092179,21.7663002,0.298846006,---,---,---,---,---,---,---,---,---,---
NGC 7101,0.02841,2018enb,Ia,10.3496787,0.113,18.9849,0.0811,15.922,0.008,14.55599976,0.000932,13.40989971,0.000489,12.99960041,0.000297,12.81709957,0.000588,12.51509953,0.001071,13.054,0.09,12.163,0.1,11.635,0.055,10.697,0.022,10.74,0.02
WISEA J151928.86-095256.6,'---,2018enc,Ia,7.5,0.449,---,---,---,---,17.69459915,0.00792,17.47859955,0.008531,17.0447998,0.005731,17.23399925,0.014793,17.43950081,0.030013001,13.527,0.031,12.883,0.042,12.55,0.039,15.54,0.044,15.343,0.105
WISEA J205319.77-332522.4,'---,2018eod,Ia,3.9,0.257,---,---,---,---,---,---,---,---,---,---,---,---,---,---,16.591,0.201,15.025,---,14.701,---,14.517,0.031,14.261,0.046
VV 483,0.020457,2018eoe,Ib,14.49516966,0.209,17.1122,0.026,15.983,0.013,15.36289978,0.001355,14.88749981,0.000979,14.75160027,0.000935,14.82820034,0.00201,14.76659966,0.003815,14.154,0.051,13.397,0.066,13.31,0.058,13.092,0.024,13.015,0.027
WISEA J202811.33-030808.8,'---,2018eog,II,9.96,0.237,---,---,---,---,16.63249969,0.004261,16.12439919,0.002723,15.81669998,0.002792,15.65250015,0.00539,15.94789982,0.013072,16.677,0.179,15.047,---,15.253,---,14.707,0.034,14.632,0.057
2MFGC 13057,0.016371,2018eov,Ia,11.50721277,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,13.787,0.068,13.187,0.08,12.856,0.08,11.644,0.024,11.672,0.022
WISEA J165031.75+430327.7,'---,2018epf,I,1.14,0.057,22.2755,0.4214,20.61,0.083,18.20770073,0.003572,16.99060059,0.00232,15.47109985,0.000518,14.76350021,0.00067,14.43190002,0.000883,15.224,0.063,14.45,0.068,14.07,0.074,12.091,0.128,11.914,0.021
WISEA J230630.03+101821.0,'---,2018epw,Ia,7.74,0.109,20.3158,0.127,19.566,0.093,18,0.008328,17.77669907,0.006175,17.35630035,0.006409,17.2071991,0.009937,17.21710014,0.020086,16.665,0.202,15.18,---,15.074,---,15.439,0.042,15.4,0.1
WISEA J232953.27+272244.2,0.023823,2018epx,Ia,5.6,0.149,18.5735,0.0277,17.324,0.017,16.28319931,0.002227,15.85289955,0.002191,15.62889957,0.001918,15.47539997,0.003056,15.21590042,0.004519,15.491,0.105,14.869,0.132,14.735,0.132,13.486,0.038,13.3,0.043
UGC 02536,0.015984,2018eqq,Ia,1.191094848,0.473,---,---,16.597,0.008,14.84150028,0.000982,14.15919971,0.000663,13.69729996,0.000529,13.39509964,0.000745,13.10519981,0.001242,12.755,0.035,11.934,0.036,11.884,0.044,11.14,0.023,11.192,0.02
2MFGC 15336,'---,2018ero,Ia,0.7,0.421,22.1035,0.4855,---,---,18.31130028,0.00825,15.63640022,0.001592,15.21860027,0.001026,14.7887001,0.001724,14.53390026,0.00383,14.473,0.095,13.646,0.125,13.084,0.079,12.153,0.023,12.091,0.023
MCG +10-20-070,0.042696,2018etj,Ia,11,0.021,18.8577,0.0609,17.59,0.019,15.94149971,0.002561,15.58959961,0.001787,14.99190044,0.001116,14.83339977,0.002239,14.67580032,0.004432,14.763,0.068,14.008,0.075,13.757,0.066,12.879,0.023,12.823,0.025
UNC J161420.39+031358.8,---,2018etm,Ia,5.6,0.249,---,---,24.244,2.884,20.44169998,0.027383,19.90670013,0.025572,19.72739983,0.024033001,20.04940033,0.046305001,21.54560089,0.207960993,---,---,---,---,---,---,---,---,---,---
KUG 1612+370B,0.037961,2018euz,Ia,2,0.017,18.4058,0.0568,17.434,0.022,16.01600075,0.003077,15.48190022,0.001704,15.13609982,0.001209,14.91230011,0.003884,14.72389984,0.004975,15.607,0.12,14.91,0.157,14.587,0.135,13.075,0.024,12.937,0.025
WISEA J231651.77+410337.5,'---,2018evd,Ia,4,0.457,20.5926,0.2194,---,---,16.16349983,0.00227,15.33049965,0.00138,14.91250038,0.000945,14.62619972,0.001665,14.37969971,0.002743,14.027,0.042,13.366,0.041,13.037,0.057,12.365,0.023,12.387,0.023
NGC 6627,0.017565,2018evy,II,12.00728398,1.101,---,---,---,---,13.99790001,0.000648,13.27369976,0.00053,12.80809975,0.000526,12.51570034,0.000642,12.33349991,0.000962,12.619,0.053,11.801,0.06,11.439,0.05,10.38,0.022,10.182,0.02
WISEA J211308.37-204239.0,0.047406,2018exb,Ia,3.6,0.141,20.7238,0.1861,---,---,16.20669937,0.001942,15.49660015,0.001264,15.13150024,0.00075,14.89869976,0.00139,14.69089985,0.002952,15.793,0.082,15.273,0.106,15.347,0.158,12.729,0.031,12.709,0.036
2MFGC 15903,'---,2018exc,Ia,3.4,0.017,18.9634,0.0597,---,---,---,---,---,---,---,---,---,---,---,---,15.187,0.123,14.546,0.176,13.925,0.138,12.561,0.024,12.451,0.024
WISEA J233357.97-262656.8,'---,2018exv,Ia,10.5,0.03,---,---,---,---,---,---,22.77260017,0.215792999,22.39900017,0.189728007,22.57080078,0.334583998,---,---,15.189,0.111,14.453,0.13,13.98,0.111,17.642,0.19,17.279,---
WISEA J071718.79+521826.3,'---,2018fay,Ia-91T,5.76,0.273,19.8195,0.0956,---,---,17.2996006,0.005116,16.81399918,0.005356,16.5109005,0.003603,16.38750076,0.007355,16.33959961,0.013409,---,---,---,---,---,---,14.756,0.032,14.617,0.056
WISEA J235924.52+455353.4,'---,2018fbi,Ib,13.6,0.445,---,---,---,---,17.25440025,0.00613,16.45459938,0.003529,16.03919983,0.002265,15.68910027,0.003666,15.51799965,0.006872,15.616,0.095,14.817,0.113,14.413,0.112,13.659,0.033,13.44,0.036
WISEA J013841.30-502401.7,'---,2018fca,Ia,4.1,        ,18.035,0.0217,---,---,---,---,---,---,---,---,---,---,---,---,16.597,0.127,15.695,0.143,15.567,0.176,13.489,0.028,13.439,0.034
CGCG 139-041,0.014786,2018feb,Ia,2.244353201,0.269,17.6252,0.0404,16.396,0.011,15.45049953,0.001112,15.03979969,0.001074,14.83049965,0.000852,14.67850018,0.00254,14.52460003,0.004588,15.838,0.139,15.092,0.16,14.76,0.143,13.18,0.025,13.071,0.028
WISEA J023059.60-172036.3,'---,2018ffj,SLSN-I,8.4,0.03,---,---,22.339,0.441,20.57439995,0.044558998,20.36590004,0.042180002,20.06019974,0.038502,20.14069939,0.059505001,20.80330086,0.158318996,14.882,0.115,13.929,0.106,13.463,0.098,17.173,0.109,16.993,0.373
UGC 00085,0.017239,2018fif,II,22.2,0.457,---,---,---,---,14.93350029,0.001543,14.32369995,0.001105,14.16160011,0.001008,13.95820045,0.001674,14.07900047,0.003666,15.216,0.128,14.494,0.179,14.387,0.134,12.353,0.023,12.274,0.024
2MASS J16541619-5402372,'---,2018fip,Ic-BL,4.4,        ,---,---,---,---,---,---,---,---,---,---,---,---,---,---,14.507,0.052,13.922,0.054,13.861,0.067,---,---,---,---
MRK 0941,0.04779,2018fiw,Ia,10.7,0.189,18.8963,0.0291,17.252,0.017,15.98379993,0.001478,15.37129974,0.00094,15.0031004,0.000891,14.82310009,0.001641,14.57549953,0.002814,14.421,0.078,13.712,0.094,13.28,0.073,12.268,0.025,12.14,0.025
NGC 2938,0.007622,2018fmf,IIP,19.73991845,0.013,15.5539,0.0164,---,---,17.97960091,0.008786,19.40559959,0.012844,14.38129997,0.000777,19.90719986,0.045795999,19.88209915,0.077996999,16.242,0.175,14.62,---,14.368,---,13.414,0.026,13.341,0.029
GALEXMSC J164754.49+425805.9,'---,2018fnd,Ia,2.0316,0,21.324,0.2309,21.419,0.153,20.56439972,0.031014999,20.12929916,0.027011,19.9144001,0.020664999,19.71829987,0.038750999,20.14839935,0.093938999,---,---,---,---,---,---,---,---,---,---
KUG 1604+157,0.039391,2018fng,Ia,9.573953252,0.061,18.1126,0.0315,16.364,0.01,15.00459957,0.001465,14.26690006,0.000833,13.93560028,0.000436,13.85449982,0.000964,13.59020042,0.001881,13.625,0.042,12.935,0.047,12.629,0.046,11.732,0.024,11.747,0.022
WISEA J011517.81-065130.5,'---,2018fop,Ia,2.9,0.271,21.1318,0.2687,22.177,0.428,---,---,---,---,---,---,---,---,---,---,16.245,0.085,15.644,0.1,15.234,0.13,15.008,0.036,14.907,0.072
HFLLZOA G145.82-11.27,'---,2018fpx,II,13.4,0.977,---,---,22.493,0.203,19.81889915,0.018683,19.29500008,0.015041,18.59770012,0.012973,18.82719994,0.016601,18.84250069,0.039255999,---,---,---,---,---,---,15.308,0.038,15.147,0.079
WISEA J223309.02+040747.0,'---,2018fqk,Ia,1.86,0.233,21.0214,0.1758,21.627,0.252,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,15.107,0.038,14.903,0.072
2dFGRS S271Z125,0.0508,2018fql,Ia,3.3,0.05,23.3681,0.4944,---,---,18.46240044,0.00986,17.91010094,0.007017,17.32579994,0.006595,17.54949951,0.017007999,16.95319939,0.025695,16.131,0.115,15.616,0.165,14.924,0.125,14.625,0.031,14.431,0.051
WISEA J050321.12-284407.0,0.035425,2018fqm,II,15,0,19.3103,0.0908,---,---,16.14089966,0.002564,15.47270012,0.001564,15.16870022,0.001096,14.98419952,0.003539,14.70769978,0.004391,12.528,0.031,12.023,0.05,11.562,0.04,13.127,0.028,13.126,0.032
UGC 08604,0.01026,2018fru,II,8.519063079,0.057,16.411,0.0301,16.66,0.018,15.5461998,0.002535,15.19200039,0.001933,14.93099976,0.001863,14.6548996,0.002821,14.35379982,0.004789,---,---,---,---,---,---,13.941,0.026,13.853,0.032
WISEA J071749.82+182756.3,'---,2018fsq,Ia,4.68,0.321,21.5547,0.2853,---,---,18.5862999,0.021955,17.92740059,0.006062,17.62070084,0.010306,17.44820023,0.014803,17.33720016,0.020494999,15.742,0.088,15.228,0.106,14.625,0.101,15.515,0.044,15.5,0.119
WISEA J030626.80+411249.9,'---,2018fss,Ia,0.24,0.509,---,---,18.533,0.036,16.56749916,0.003946,15.54810047,0.002107,14.9513998,0.001415,14.67860031,0.002583,14.46829987,0.003966,13.754,0.063,12.944,0.078,12.603,0.06,12.386,0.023,12.374,0.025
WISEA J210230.97-053726.0,'---,2018fus,II,5.94,0.173,19.9796,0.1152,20.04,0.136,18.87750053,0.012406,18.53089905,0.01267,18.43910027,0.010089,18.49580002,0.02524,18.91040039,0.050299,13.958,0.053,13.238,0.066,12.991,0.067,16.743,0.102,16.582,0.307
WISEA J232456.59+092552.5,'---,2018fuu,Ia,0.4,0.093,---,---,19.286,0.049,17.43180084,0.003263,16.64990044,0.001761,16.27939987,0.001421,16.04750061,0.002437,15.79850006,0.004613,16.386,0.154,15.925,0.211,15.2,0.181,13.66,0.025,13.567,0.035
WISEA J203727.89-374314.0,0.029504,2018fvm,Ia,3.12,0.085,17.4662,0.0241,---,---,---,---,---,---,---,---,---,---,---,---,16.397,0.184,15.785,0.222,14.561,---,12.821,0.025,12.824,0.026
WISEA J155221.97+225555.9,0.052733,2018fvr,Ia,3.1,0.145,19.9209,0.2127,19.482,0.085,18.24810028,0.010577,17.81209946,0.007787,17.6576004,0.006072,17.62709999,0.012618,17.65500069,0.020011,16.53,0.152,15.809,0.175,15.277,---,15.91,0.046,15.603,0.108
UNC J200335.52+661348.0,---,2018fvu,II,2.23,---,---,---,---,---,21.16340065,0.065741003,20.23019981,0.036014002,19.91740036,0.023810999,19.74629974,0.047922999,18.96030045,0.064158,---,---,---,---,---,---,---,---,---,---
ESO 555-G1,0.02875,2018fvx,II,38.82,0.229,---,---,---,---,15.99860001,0.001201,13.68700027,0.000725,13.28489971,0.000419,13.05739975,0.000984,12.9073,0.001423,13.568,0.075,12.764,0.09,12.498,0.076,11.404,0.023,11.406,0.023
WISEA J013216.87-330602.3,0.0363,2018fvy,Ia,9,---,19.765,0.096,---,---,---,---,---,---,---,---,---,---,---,---,14.54,0.047,13.928,0.055,13.643,0.058,13.783,0.026,13.642,0.032
ESO 566- G 023,'---,2018fy,II,11.69632184,0.117,18.0985,0.0378,---,---,16.0272007,0.003051,15.4236002,0.002865,15.25759983,0.002712,15.02460003,0.002753,15.0941,0.006201,16.022,0.165,15.646,0.166,14.831,0.176,13.577,0.026,13.451,0.032
WISEA J024559.74+423232.3,0.038643,2018fyg,Ia,5.2,0.349,20.3368,0.216,17.207,0.012,15.30410004,0.001401,14.47599983,0.000765,14.02320004,0.000603,13.77859974,0.000981,13.59070015,0.001968,15.372,0.124,14.658,0.138,14.32,0.12,11.554,0.024,11.592,0.022
WISEA J054247.77-242934.8,0.044401,2018fzw,Ia,3.2,0.037,17.975,0.0353,---,---,16.31620026,0.002661,15.70720005,0.001901,15.50749969,0.00175,15.43109989,0.003396,15.22630024,0.00608,16.05,0.18,15.223,0.18,14.737,0.147,13.458,0.026,13.255,0.03
WISEA J004145.04+513744.5,'---,2018gdl,Ia,8.1,1.225,---,---,---,---,17.15839958,0.005127,16.74010086,0.004834,16.54470062,0.003958,16.52300072,0.006042,16.49099922,0.009443,14.896,0.072,14.076,0.072,13.496,0.062,14.831,0.032,14.661,0.052
WISEA J161813.78+390725.0,0.031041,2018geo,Ia,0.7,0,19.6411,0.0553,18.927,0.046,17.60009956,0.00633,17.05739975,0.004279,16.78050041,0.003569,16.65180016,0.006027,16.51959991,0.010178,---,---,---,---,---,---,15.029,0.03,14.827,0.052
SDSS J164348.23+410243.4,'---,2018gep,Ic-BL,0.18,0.009,20.0737,0.1291,19.618,0.042,19.0223999,0.009071,18.93919945,0.012721,19.01409912,0.012177,18.83679962,0.022205001,19.26320076,0.064437002,---,---,---,---,---,---,---,---,---,---
NGC 2622,0.028624,2018ggc,Ia-pec,16.6,0.053,18.0352,0.0525,15.969,0.009,14.46580029,0.000704,13.65019989,0.000452,13.2741003,0.000273,13.08670044,0.00059,12.78890038,0.001259,12.946,0.037,12.143,0.037,11.564,0.031,10.95,0.022,10.616,0.02
SDSS J101420.34+561907.4,'---,2018ghh,Ia,9,0,---,---,23.704,0.736,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---,---
WISEA J001343.83+273351.6,'---,2018ghp,Ia,26.34,0.065,---,---,15.57,0.005,14.52390003,0.000403,14.23429966,0.000331,14.19769955,0.000369,14.21780014,0.000466,14.14249992,0.000933,13.331,0.023,13.086,0.026,13.108,0.03,13.017,0.025,13.022,0.028
NGC 6217,0.00454,2018gj,II,122.761498,0.137,---,---,13.913,0.004,14.11530018,0.000426,13.38589954,0.00024,11.9701004,0.000183,12.16289997,0.000441,12.61929989,0.000645,12.015,0.038,11.236,0.038,10.847,0.029,9.848,0.021,9.529,0.019
MCG -02-39-009,0.024167,2018glu,Ia,4.68071202,0.485,---,---,---,---,14.46020031,0.000995,13.67980003,0.000747,13.26329994,0.000413,12.95750046,0.000711,12.66660023,0.001126,13.797,0.1,12.966,0.109,12.517,0.084,11.205,0.022,11.232,0.021
WISEA J000436.33+515937.5,'---,2018grt,Ia,0.84,1.137,---,---,---,---,18.97050095,0.010789,18.04800034,0.0081,17.54770088,0.004424,17.26180077,0.007194,17.16290092,0.014294,16.259,0.121,15.757,0.168,15.573,0.204,14.768,0.031,14.774,0.052
NGC 1517,0.011615,2018gsk,Ic,6.016276444,0.525,---,---,---,---,13.78639984,0.000572,13.21720028,0.000408,12.93599987,0.000452,12.73910046,0.00051,12.51360035,0.001042,13.842,0.114,13.278,0.146,12.768,0.105,10.835,0.023,10.683,0.019
WISEA J194004.94+665306.5,'---,2018gui,Ia,10.92,0.549,---,---,---,---,22.47540092,0.230575994,21.32909966,0.072595,20.84149933,0.040070999,20.67919922,0.097129002,20.44409943,0.147542998,14.954,0.085,13.901,0.074,13.071,---,16.49,0.048,15.989,0.091
NGC 2525,0.00527,2018gv,Ia,63.73908467,0.373,14.1419,0.0067,---,---,12.67990017,0.000337,11.80700016,0.000038,13.1342001,0.000133,14.47819996,0.001167,12.89859962,0.000635,13.46,0.066,12.829,0.071,12.255,0.056,10.935,0.021,10.773,0.021
UGC 03488,0.035795,2018gvl,Ia,11.2,0.477,18.0707,0.0471,---,---,14.42020035,0.001074,13.88360023,0.000763,13.21310043,0.000381,13.02659988,0.000728,12.57689953,0.001436,12.816,0.053,12.073,0.07,11.573,0.047,10.616,0.022,10.595,0.02
NGC 7489,0.020818,2018gvt,II,28.2,0.321,---,---,16.051,0.011,14.44869995,0.001314,18.48290062,0.006727,14.53429985,0.001458,14.02610016,0.00164,13.7432003,0.002395,14.478,0.068,13.643,0.069,13.434,0.087,11.694,0.023,11.685,0.023
NGC 4128,0.007442,2018gwo,Ic,54.83490073,0.021,17.6603,0.0324,14.425,0.004,12.69559956,0.000318,12.00440025,0.000198,11.62199974,0.00014,11.36699963,0.000188,11.12279987,0.000323,11.029,0.03,10.173,0.025,9.923,0.022,9.385,0.023,9.431,0.019
2MASS J11235298+5808385,0.039003,2018hbz,Ia,6,0,18.9509,0.0782,16.887,0.019,16.0571003,0.001763,18.9633007,0.007872,18.86199951,0.006011,15.09809971,0.001688,18.9428997,0.038550001,14.108,---,13.368,---,14.505,0.114,12.126,0.023,11.977,0.022
WISEA J222558.98+032735.8,'---,2018hcr,Ia,8.7,0.241,19.3457,0.1645,17.063,0.025,15.84210014,0.002234,15.12380028,0.00133,14.71399975,0.000901,14.48910046,0.002229,14.28969955,0.003851,14.631,0.086,13.656,0.113,13.051,0.066,12.045,0.023,12.037,0.023
WISEA J033839.99+073954.1,0.034264,2018hee,Ia,6.9,0.741,---,---,17.612,0.029,15.80319977,0.002085,14.95079994,0.001285,14.4041996,0.000829,14.14239979,0.001314,13.84640026,0.002253,14.225,0.06,13.762,0.087,13.285,0.068,12.183,0.025,12.227,0.024
UGC 06103,0.019996,2018hfc,IIP,4.7,0,15.6719,0.0153,15.03,0.004,13.97490025,0.000599,13.53250027,0.000374,13.3277998,0.000245,13.10599995,0.000686,12.8927002,0.001296,13.334,0.043,12.65,0.055,12.263,0.043,11.159,0.023,10.869,0.02
WISEA J004205.96-023739.1,0.051782,2018hgc,Ia,20.7,0.118,18.4209,0.0497,17.653,0.018,16.21310043,0.002253,15.97980022,0.000973,15.42679977,0.001321,15.3572998,0.002495,15.10350037,0.004432,14.896,0.072,14.076,0.072,13.496,0.062,13.027,0.036,12.767,0.04
UGC 12222,0.02882,2018hhn,Ia,44.52523637,0.149,16.9366,0.0257,16.378,0.019,14.55700016,0.001135,14.43190002,0.0008,13.47980022,0.000446,13.39459991,0.000926,12.96370029,0.001456,13.7,0.069,12.979,0.07,12.542,0.063,11.569,0.022,11.631,0.021
WISEA J085339.57-250330.0,0.025388,2018hi,II,13.8,0.573,18.8736,0.1175,---,---,15.21259975,0.001761,14.50230026,0.001106,14.00380039,0.000669,13.86089993,0.001113,13.74610043,0.001984,13.698,0.073,12.95,0.094,12.44,0.053,11.494,0.022,11.381,0.021
