1.288e+10	6.455e-13
1.318e+10	6.284e-13
1.349e+10	6.117e-13
1.380e+10	5.953e-13
1.413e+10	5.792e-13
1.445e+10	5.635e-13
1.479e+10	5.481e-13
1.514e+10	5.330e-13
1.549e+10	5.183e-13
1.585e+10	5.038e-13
1.622e+10	4.897e-13
1.660e+10	4.759e-13
1.698e+10	4.623e-13
1.738e+10	4.491e-13
1.778e+10	4.361e-13
1.820e+10	4.234e-13
1.862e+10	4.110e-13
1.905e+10	3.989e-13
1.950e+10	3.870e-13
1.995e+10	3.754e-13
2.042e+10	3.641e-13
2.089e+10	3.530e-13
2.138e+10	3.421e-13
2.188e+10	3.315e-13
2.239e+10	3.212e-13
2.291e+10	3.110e-13
2.344e+10	3.012e-13
2.399e+10	2.915e-13
2.455e+10	2.821e-13
2.512e+10	2.728e-13
2.570e+10	2.639e-13
2.630e+10	2.551e-13
2.692e+10	2.465e-13
2.754e+10	2.381e-13
2.818e+10	2.300e-13
2.884e+10	2.220e-13
2.951e+10	2.143e-13
3.020e+10	2.067e-13
3.090e+10	1.994e-13
3.162e+10	1.922e-13
3.236e+10	1.852e-13
3.311e+10	1.784e-13
3.388e+10	1.717e-13
3.467e+10	1.653e-13
3.548e+10	1.590e-13
3.631e+10	1.529e-13
3.715e+10	1.470e-13
3.802e+10	1.412e-13
3.890e+10	1.356e-13
3.981e+10	1.301e-13
4.074e+10	1.248e-13
4.169e+10	1.197e-13
4.266e+10	1.147e-13
4.365e+10	1.099e-13
4.467e+10	1.052e-13
4.571e+10	1.006e-13
4.677e+10	9.622e-14
4.786e+10	9.195e-14
4.898e+10	8.782e-14
5.012e+10	8.383e-14
5.129e+10	7.997e-14
5.248e+10	7.623e-14
5.370e+10	7.263e-14
5.495e+10	6.915e-14
5.623e+10	6.579e-14
5.754e+10	6.255e-14
5.888e+10	5.942e-14
6.026e+10	5.641e-14
6.166e+10	5.352e-14
6.310e+10	5.073e-14
6.457e+10	4.805e-14
6.607e+10	4.548e-14
6.761e+10	4.301e-14
6.918e+10	4.064e-14
7.079e+10	3.836e-14
7.244e+10	3.618e-14
7.413e+10	3.410e-14
7.586e+10	3.210e-14
7.762e+10	3.020e-14
7.943e+10	2.838e-14
8.128e+10	2.664e-14
8.318e+10	2.498e-14
8.511e+10	2.341e-14
8.710e+10	2.190e-14
8.913e+10	2.048e-14
9.120e+10	1.912e-14
9.333e+10	1.784e-14
9.550e+10	1.662e-14
9.772e+10	1.546e-14
1.000e+11	1.437e-14
1.023e+11	1.334e-14
1.047e+11	1.237e-14
1.072e+11	1.145e-14
1.096e+11	1.059e-14
1.122e+11	9.780e-15
1.148e+11	9.018e-15
1.175e+11	8.304e-15
1.202e+11	7.636e-15
1.230e+11	7.010e-15
1.259e+11	6.426e-15
1.288e+11	5.882e-15
1.318e+11	5.375e-15
1.349e+11	4.903e-15
1.380e+11	4.466e-15
1.413e+11	4.060e-15
1.445e+11	3.685e-15
1.479e+11	3.339e-15
1.514e+11	3.019e-15
1.549e+11	2.725e-15
1.585e+11	2.455e-15
1.622e+11	2.208e-15
1.660e+11	1.981e-15
1.698e+11	1.774e-15
1.738e+11	1.585e-15
1.778e+11	1.413e-15
1.820e+11	1.257e-15
1.862e+11	1.116e-15
1.905e+11	9.884e-16
1.950e+11	8.733e-16
1.995e+11	7.697e-16
2.042e+11	6.767e-16
2.089e+11	5.934e-16
2.138e+11	5.191e-16
2.188e+11	4.528e-16
2.239e+11	3.940e-16
2.291e+11	3.418e-16
2.344e+11	2.957e-16
2.399e+11	2.551e-16
2.455e+11	2.194e-16
2.512e+11	1.881e-16
2.570e+11	1.608e-16
2.630e+11	1.370e-16
2.692e+11	1.163e-16
2.754e+11	9.845e-17
2.818e+11	8.304e-17
2.884e+11	6.980e-17
2.951e+11	5.846e-17
3.020e+11	4.878e-17
3.090e+11	4.056e-17
3.162e+11	3.359e-17
3.236e+11	2.771e-17
3.311e+11	2.276e-17
3.388e+11	1.863e-17
3.467e+11	1.518e-17
3.548e+11	1.231e-17
3.631e+11	9.945e-18
3.715e+11	7.997e-18
3.802e+11	6.400e-18
3.890e+11	5.098e-18
3.981e+11	4.042e-18
4.074e+11	3.188e-18
4.169e+11	2.502e-18
4.266e+11	1.954e-18
4.365e+11	1.518e-18
4.467e+11	1.172e-18
4.571e+11	9.005e-19
4.677e+11	6.879e-19
4.786e+11	5.224e-19
4.898e+11	3.944e-19
5.012e+11	2.959e-19
5.129e+11	2.206e-19
5.248e+11	1.635e-19
5.370e+11	1.203e-19
5.495e+11	8.799e-20
5.623e+11	6.391e-20
5.754e+11	4.609e-20
5.888e+11	3.300e-20
6.026e+11	2.346e-20
6.166e+11	1.655e-20
6.310e+11	1.159e-20
6.457e+11	8.049e-21
6.607e+11	5.547e-21
6.761e+11	3.791e-21
6.918e+11	2.569e-21
7.079e+11	1.726e-21
7.244e+11	1.150e-21
7.413e+11	7.591e-22
7.586e+11	4.965e-22
7.762e+11	3.217e-22
7.943e+11	2.064e-22
8.128e+11	1.311e-22
8.318e+11	8.249e-23
8.511e+11	5.135e-23
8.710e+11	3.163e-23
8.913e+11	1.927e-23
9.120e+11	1.161e-23
9.333e+11	6.920e-24
9.550e+11	4.076e-24
9.772e+11	2.372e-24
1.000e+12	1.364e-24
1.023e+12	7.746e-25
1.047e+12	4.343e-25
1.072e+12	2.404e-25
1.096e+12	1.313e-25
1.122e+12	7.072e-26
1.148e+12	3.757e-26
1.175e+12	1.968e-26
1.202e+12	1.016e-26
1.230e+12	5.165e-27
1.259e+12	2.587e-27
1.288e+12	1.275e-27
1.318e+12	6.187e-28
1.349e+12	2.953e-28
1.380e+12	1.386e-28
1.413e+12	6.395e-29
1.445e+12	2.899e-29
1.479e+12	1.291e-29
1.514e+12	5.643e-30
1.549e+12	2.421e-30
1.585e+12	1.019e-30
1.622e+12	4.204e-31
1.660e+12	1.700e-31
1.698e+12	6.734e-32
1.738e+12	2.612e-32
1.778e+12	9.914e-33
1.820e+12	3.681e-33
1.862e+12	1.336e-33
1.905e+12	4.738e-34
1.950e+12	1.641e-34
1.995e+12	5.548e-35
2.042e+12	1.830e-35
2.089e+12	5.883e-36
2.138e+12	1.843e-36
2.188e+12	5.623e-37
2.239e+12	1.669e-37
2.291e+12	4.820e-38
2.344e+12	1.353e-38
2.399e+12	3.687e-39
2.455e+12	9.755e-40
2.512e+12	2.503e-40
2.570e+12	6.226e-41
2.630e+12	1.500e-41
2.692e+12	3.497e-42
2.754e+12	7.886e-43
2.818e+12	1.718e-43
2.884e+12	3.615e-44
2.951e+12	7.339e-45
3.020e+12	1.436e-45
3.090e+12	2.706e-46
3.162e+12	4.909e-47
3.236e+12	8.559e-48
3.311e+12	1.434e-48
3.388e+12	2.305e-49
3.467e+12	3.552e-50
3.548e+12	5.243e-51
3.631e+12	7.406e-52
3.715e+12	1.000e-52
3.802e+12	1.289e-53
3.890e+12	1.585e-54
3.981e+12	1.858e-55
4.074e+12	2.071e-56
4.169e+12	2.196e-57
4.266e+12	2.210e-58
4.365e+12	2.110e-59
4.467e+12	1.907e-60
4.571e+12	1.631e-61
4.677e+12	1.318e-62
4.786e+12	1.005e-63
4.898e+12	7.221e-65
5.012e+12	4.881e-66
5.129e+12	3.100e-67
5.248e+12	1.847e-68
5.370e+12	1.031e-69
5.495e+12	5.386e-71
5.623e+12	2.627e-72
5.754e+12	1.195e-73
5.888e+12	5.060e-75
6.026e+12	1.991e-76
6.166e+12	7.271e-78
6.310e+12	2.459e-79
6.457e+12	7.690e-81
6.607e+12	2.219e-82
6.761e+12	5.899e-84
6.918e+12	1.442e-85
7.079e+12	3.234e-87
7.244e+12	6.642e-89
7.413e+12	1.247e-90
7.586e+12	2.134e-92
7.762e+12	3.324e-94
7.943e+12	4.701e-96
8.128e+12	6.025e-98
8.318e+12	6.979e-100
8.511e+12	7.290e-102
8.710e+12	6.850e-104
8.913e+12	5.777e-106
9.120e+12	4.361e-108
9.333e+12	2.939e-110
9.550e+12	1.764e-112
9.772e+12	9.400e-115
1.000e+13	4.437e-117
1.023e+13	1.850e-119
1.047e+13	6.789e-122
1.072e+13	2.188e-124
1.096e+13	6.171e-127
1.122e+13	1.519e-129
1.148e+13	3.252e-132
1.175e+13	6.037e-135
1.202e+13	9.684e-138
1.230e+13	1.338e-140
1.259e+13	1.586e-143
1.288e+13	1.608e-146
1.318e+13	1.389e-149
1.349e+13	1.018e-152
1.380e+13	6.314e-156
1.413e+13	3.298e-159
1.445e+13	1.445e-162
1.479e+13	5.291e-166
1.514e+13	1.612e-169
1.549e+13	4.069e-173
1.585e+13	8.471e-177
